model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
3293,1.533760028,97.53368755,69.86372268,134.8377277,123.4513723,129.423455,171.411672,175.0081264,66.9238804,TRUE,0.5,0.64223349
3294,2.848693177,149.7583013,69.6142196,118.5493829,127.6399819,85.66158542,164.7870642,92.30865807,85.03474944,TRUE,0.5,0.56145631
3295,2.035146945,76.29848485,151.8510248,41.11494351,3.27173429,32.76656788,139.0883371,42.48707856,179.7916173,TRUE,0.5,0.612705592
3296,1.085123697,82.16120989,178.6797432,82.60433585,108.9132376,137.9256732,118.1105436,145.702562,146.8174013,TRUE,0.5,0.32887748
3297,1.135915095,16.73708077,142.7870755,159.9695523,62.63639082,45.99423189,56.1909392,167.8338392,61.89667063,TRUE,0.5,0.48943814
3298,2.487843266,125.7146102,105.5194545,134.2079505,120.4611336,10.76349048,108.63843,50.36292434,150.2907025,TRUE,0.5,0.521437462
3299,2.129650455,161.4603727,131.9064877,60.58364517,114.1730514,151.4653778,122.8154677,59.68765157,62.57992894,TRUE,0.5,0.655549788
3300,1.463682984,67.12917756,18.07725986,66.85217587,100.19503,115.1576421,0.537164819,149.4049666,22.1752856,TRUE,0.5,0.473661065
3301,1.09791199,70.13812236,105.6798041,15.76699407,5.972885895,15.72672593,78.6489387,158.716498,142.7661077,TRUE,0.5,0.637728744
3302,2.567885114,6.410586614,169.2103277,13.468166,118.3769148,17.14841739,29.86837179,175.1830529,163.9658094,TRUE,0.5,0.5461877
3303,2.21928446,152.3971171,111.9275435,37.9792452,3.473106556,135.6266576,124.6428605,25.80620022,37.17148161,TRUE,0.5,0.410949375
3304,2.695502831,48.17604996,99.86804728,149.6200052,161.9434041,86.37470763,79.13833604,179.2611927,10.34976061,TRUE,0.5,0.254043834
3305,2.491177237,78.84470852,108.2413302,77.99563141,146.0398046,98.63377552,149.7221158,65.81651389,2.497687137,TRUE,0.5,0.430923719
3306,1.824638522,18.57902462,71.4392456,69.76385193,45.58768052,122.3577211,48.65382146,160.3654479,142.5895087,TRUE,0.5,0.297566459
3307,2.221588114,140.0023093,11.45879736,118.8368761,167.4317596,64.21910992,112.8813066,75.88540095,87.50853195,TRUE,0.5,0.576731516
3308,2.095037381,39.79873144,82.0284781,114.2368465,57.63985602,47.76181704,168.0005338,102.9530171,13.66699453,TRUE,0.5,0.664020807
3309,1.309647932,75.31662179,42.91296293,118.7723291,8.717151982,53.03114292,151.6024371,39.29214978,39.78567929,TRUE,0.5,0.280857728
3310,1.789451153,152.7243536,24.92557029,141.4936147,9.797663091,154.6195951,35.87770585,56.3992128,121.9743038,TRUE,0.5,0.261922279
3311,1.200189065,34.05826903,76.73404439,177.4707576,24.39977788,13.35579412,169.3960512,63.19263522,86.37150755,TRUE,0.5,0.558144836
3312,2.307231506,14.66122091,126.272277,152.240293,85.91399806,27.86139435,60.67261223,73.52970137,35.72438746,TRUE,0.5,0.492925282
3313,1.940533024,50.64026235,41.01178472,164.7662863,96.89164428,133.4297892,48.8977204,71.79942839,134.8370533,TRUE,0.5,0.399239415
3314,2.855811485,35.44264036,32.35964561,67.04455194,47.04394137,12.14784517,163.7259024,97.27928329,103.4681616,TRUE,0.5,0.354790241
3315,1.756241275,136.5744916,44.49462911,178.6152813,7.164399706,72.44588431,112.9761395,95.82768848,157.3907854,TRUE,0.5,0.461807318
3316,2.196010634,144.9415307,75.60111579,166.6947426,42.46206854,157.7328968,60.5862096,118.6066748,91.1666354,TRUE,0.5,0.421035107
3317,1.858675738,66.86324303,80.16349446,157.223537,138.9295813,178.4329208,122.5820961,23.66971331,43.29623028,TRUE,0.5,0.526496554
3318,2.175509658,65.20799059,150.5471046,106.4128658,65.60697963,33.63144609,140.0770871,121.2571355,21.07463593,TRUE,0.5,0.270258791
3319,1.390030149,132.0513393,111.0511939,86.03516497,56.16736179,50.30746982,134.011332,48.64211529,34.07747527,TRUE,0.5,0.526179128
3320,2.223794579,13.99990086,38.97433705,20.96018526,9.029885215,55.73475861,11.91873154,176.9624935,67.06783906,TRUE,0.5,0.605867617
3321,2.22243578,87.4386802,130.7455652,77.22035852,64.98104322,103.1131918,69.92520603,101.3879794,148.2495044,TRUE,0.5,0.271872855
3322,1.315325653,145.6274998,108.2060311,147.5601479,103.6022728,168.5337827,85.33979041,101.2257437,117.6191824,TRUE,0.5,0.628047235
3323,2.558945416,56.92498569,137.8371867,97.57715948,125.4169001,74.93413052,116.25538,129.0472616,121.3605981,TRUE,0.5,0.307676322
3324,1.498834954,38.31319789,171.3847866,0.686155981,23.41582546,126.664221,49.939299,116.1722833,133.5688345,TRUE,0.5,0.544427727
3325,1.644662574,68.79465285,109.1622186,174.5551431,170.2546672,1.188281463,12.9027315,56.83834802,100.0290964,TRUE,0.5,0.374429213
3326,2.777624608,128.0656931,132.7834071,161.5325268,67.88011645,21.97837965,28.33239659,129.2707245,116.2110384,TRUE,0.5,0.736195029
3327,1.137902093,150.6440534,45.60896715,131.5250696,1.309089207,134.6423164,111.3840773,114.973784,161.9666794,TRUE,0.5,0.511810015
3328,1.707300147,87.75232406,95.99982212,147.2657155,125.0083298,84.84001895,85.19848358,76.8505335,148.0638234,TRUE,0.5,0.593457611
3329,1.139032866,102.7828163,9.181636286,138.9239331,138.0134962,41.68025385,127.1082965,0.50913665,141.3447862,TRUE,0.5,0.409138425
3330,1.94470774,143.3271907,59.34766561,5.959172843,33.31285362,159.0716658,149.5974625,24.81789904,101.8043625,TRUE,0.5,0.531438953
3331,2.037369657,176.7218462,26.33753604,124.1137329,31.08421236,43.85663652,107.5440197,51.17334203,50.86173923,TRUE,0.5,0.264104175
3332,2.781815332,31.25304229,140.3994625,171.8320326,160.0608571,48.65034376,103.2712452,179.5272357,131.404647,TRUE,0.5,0.723571938
3333,2.545236858,62.612928,169.0309159,24.02533364,52.08941452,151.3634378,38.87955301,110.8392426,31.60314986,TRUE,0.5,0.303514206
3334,1.460043934,72.02468878,68.5388112,14.04355552,78.95852378,135.5652956,19.22029878,65.92191608,76.98658623,TRUE,0.5,0.353593497
3335,2.957557322,52.11070923,64.09808268,55.18692291,146.2580748,156.0192388,137.5805898,8.871101782,15.71967535,TRUE,0.5,0.487719703
3336,1.475014676,164.6108293,121.6538731,36.16404974,52.73633583,50.37814,142.2748725,74.21048618,12.01402609,TRUE,0.5,0.34875101
3337,1.214272255,132.9534504,176.3436366,105.0945165,153.2525006,50.9171142,153.0798355,68.58464425,18.54559394,TRUE,0.5,0.464326779
3338,2.030237954,175.0095161,161.1586675,96.32817477,23.80227712,0.273196197,117.9132972,11.70464159,24.21220272,TRUE,0.5,0.631801945
3339,1.530943838,60.28577887,51.52995655,122.1801724,123.1272479,27.07021555,149.7761239,162.6835421,167.8069306,TRUE,0.5,0.589412557
3340,1.979016857,152.9770514,24.89375833,92.4822756,107.4871765,108.3276783,25.36848343,5.996465983,1.162272349,TRUE,0.5,0.542212344
3341,2.445805339,148.6006532,143.6843751,37.56513967,97.68840581,31.18494164,93.38257841,165.2910978,172.8028786,TRUE,0.5,0.590680014
3342,1.447877605,104.7707985,111.8565178,49.01644197,34.85374739,5.183080915,145.2922479,41.60682309,144.9100656,TRUE,0.5,0.70230534
3343,1.110857607,156.079794,172.5615308,38.29869009,110.1951355,108.7481404,147.1769343,80.91919232,24.91407846,TRUE,0.5,0.368458817
3344,1.505032606,31.11416425,109.29107,95.77335378,110.9133468,71.96515633,69.12270085,179.7212144,170.1644758,TRUE,0.5,0.408578904
3345,1.293615535,178.3199013,32.16273051,64.20517919,99.98995683,47.01146889,28.06037133,126.7917644,109.2688811,TRUE,0.5,0.537312383
3346,1.988745065,67.99206427,93.10064813,95.00247384,121.3999258,63.52898799,32.74164975,38.42048414,19.66518634,TRUE,0.5,0.659225359
3347,1.418326208,109.2990552,45.35499354,126.9698334,159.4262711,165.0251504,59.25531317,178.8451114,110.2469628,TRUE,0.5,0.287907033
3348,2.36987151,66.96047068,72.45229934,61.81875548,154.5969659,77.15870668,17.6658295,24.18394885,66.74092323,TRUE,0.5,0.538737693
3349,2.811774731,26.55281804,97.60677642,34.14539816,1.644806553,46.3042557,10.2567948,122.2446646,166.4800336,TRUE,0.5,0.69425895
3350,2.231645452,18.10604862,22.73995843,132.7676431,76.14422274,161.2162918,9.162255189,128.2645916,175.2437311,TRUE,0.5,0.557517563
3351,2.290865042,95.48657725,149.7689946,161.0223605,19.68036054,131.1203133,100.7167911,155.1909866,132.7019624,TRUE,0.5,0.55167348
3352,1.053714905,66.76284581,59.67388412,52.0833897,162.160433,156.4677731,81.34187484,157.1464901,89.29463795,TRUE,0.5,0.615383217
3353,1.808490227,66.02430887,46.30970635,110.8569808,17.85694438,22.39805329,129.6991589,173.9274148,129.6410649,TRUE,0.5,0.325971493
3354,2.451230266,67.67151553,7.992745115,19.78651498,113.0127642,98.27769682,75.33872768,169.5249848,35.85251381,TRUE,0.5,0.736705922
3355,1.815414569,156.4367385,14.14038122,26.71306235,88.51789704,163.1257834,51.70621623,163.2558737,102.2823021,TRUE,0.5,0.275731863
3356,1.093052494,61.15784137,23.87188756,104.8373734,172.0348934,124.4716334,68.58577152,119.8737601,121.9924794,TRUE,0.5,0.661053664
3357,2.978186275,29.1289228,12.39955291,69.46221405,126.7137253,179.0419418,37.42107161,27.55242734,57.8637576,TRUE,0.5,0.371127811
3358,2.206764569,175.7247111,7.802167443,24.13719197,94.72446067,105.5650603,123.6583984,117.804945,104.0335519,TRUE,0.5,0.614145104
3359,2.159919151,166.1461227,104.6567287,103.2087269,33.15109085,9.822002405,165.5002142,47.88698388,147.2019343,TRUE,0.5,0.326498949
3360,1.537246294,174.1416746,50.93452001,66.2829095,25.34572383,95.26732399,47.18531069,23.16172752,173.2681041,TRUE,0.5,0.575551908
3361,2.146003828,122.8151251,12.45262157,74.45849058,71.08853638,115.5101729,134.8135918,99.73364262,114.4180892,TRUE,0.5,0.474845046
3362,2.868554305,23.83512049,36.82774699,165.9792146,53.18769416,94.57158198,11.82930268,130.5167384,102.0630052,TRUE,0.5,0.363459889
3363,2.494393932,123.7262919,136.9709167,59.29157349,82.25648458,157.2192197,72.74449968,121.3982979,164.3717574,TRUE,0.5,0.58089178
3364,1.258871765,84.30421412,137.539113,166.5036979,90.03251258,82.26298271,12.42366795,29.56275452,50.56535659,TRUE,0.5,0.335906992
3365,1.184634925,169.8397575,88.01052051,88.95446767,34.39024701,109.7609806,112.4524125,113.9921768,63.12994299,TRUE,0.5,0.465472248
3366,1.978250387,88.11443387,71.14283471,62.77994954,8.905088452,1.615002587,83.71020876,39.96196351,64.68417456,TRUE,0.5,0.397238312
3367,1.584030947,61.41873145,83.0462782,61.98200367,96.36040267,39.99808355,96.45157847,87.36153454,29.09742387,TRUE,0.5,0.442453295
3368,1.272549901,179.1234588,75.50133802,152.3517224,100.9558939,99.39623219,104.7676681,79.41294343,129.0398404,TRUE,0.5,0.573090206
3369,1.604700069,134.8639917,35.94367655,46.84870512,85.35938541,71.66581874,80.70600681,13.48424705,71.05926873,TRUE,0.5,0.582644509
3370,1.042696513,119.5136489,114.6295385,63.22587137,60.55456332,176.4849011,157.9237803,177.7363308,40.95452418,TRUE,0.5,0.423120756
3371,1.325439908,25.71791272,118.8440541,0.624965625,67.20206404,148.0372073,93.47372694,168.5635343,69.97368282,TRUE,0.5,0.645163897
3372,1.993257295,131.0492445,154.3991572,73.22478542,144.4784198,30.00124899,15.43202471,109.7157197,75.56752983,TRUE,0.5,0.735847298
3373,2.010610458,12.18450119,157.6202755,132.4120717,16.09745965,88.54092336,42.10492795,122.6765874,86.91741074,TRUE,0.5,0.737600089
3374,2.606467156,103.3552963,142.7290323,140.8977331,96.73585617,140.117411,134.7075867,120.7768125,51.67937228,TRUE,0.5,0.305730142
3375,2.960652499,26.88849783,68.18430008,59.13300747,34.64327562,88.26116012,53.70832462,29.58795343,122.198757,TRUE,0.5,0.520791873
3376,2.336668108,10.19413299,2.288809068,31.33508823,23.5171498,93.75196192,50.96453994,21.10804632,21.24446386,TRUE,0.5,0.358756149
3377,2.812913109,110.2150985,132.2425017,91.01718245,160.2890786,45.57908329,104.8233138,72.54850157,35.63002672,TRUE,0.5,0.668811355
3378,1.172088834,151.2758486,42.79055667,2.073303926,24.1486561,22.94195174,7.463930079,9.164650911,77.23478164,TRUE,0.5,0.71662652
3379,1.280386161,137.463124,14.18397208,31.95141221,66.59970729,16.67549273,80.45439011,30.55604344,37.00633433,TRUE,0.5,0.494716327
3380,2.49212918,132.7245928,99.19171704,59.99126814,164.9749041,61.90465759,10.67186189,121.1224997,79.11723694,TRUE,0.5,0.62754277
3381,1.821673806,29.50839931,34.93317797,120.1816544,68.9565608,27.81755912,106.7214745,130.4731403,166.4063382,TRUE,0.5,0.267604878
3382,2.078395537,91.3811391,36.35971105,147.5135978,75.19265905,67.11982341,38.24508759,2.930006518,140.7990511,TRUE,0.5,0.417732387
3383,1.176884307,136.2501538,125.9146671,11.64195996,105.1613091,99.75533724,80.87285688,80.17880418,26.11649944,TRUE,0.5,0.495410887
3384,1.268470877,152.1058765,37.17023385,91.54984548,78.22055427,171.7650461,175.3686682,143.1319816,36.48669894,TRUE,0.5,0.387808158
3385,1.614146413,131.6113381,123.230017,1.481962706,65.75998266,129.7563472,55.03587283,85.37542863,12.65326689,TRUE,0.5,0.642992758
3386,1.4245572,38.0033782,130.9138818,162.4447238,154.905814,152.4276047,34.93432133,146.5289029,25.50545943,TRUE,0.5,0.651453212
3387,2.575756022,39.58884801,99.17160693,4.799719851,101.1208675,75.37543565,57.97429618,84.51014683,76.82388893,TRUE,0.5,0.313994944
3388,1.753328309,99.82827576,23.94576287,141.1017596,111.666824,61.07808193,169.9782607,20.72832092,111.6799693,TRUE,0.5,0.426215469
3389,2.437897514,172.2923002,108.7644967,146.6126962,100.4590505,67.45767389,127.9578216,84.91333151,77.62042913,TRUE,0.5,0.555655438
3390,1.206138161,173.8193961,81.52104083,63.4998312,162.5744068,150.2756133,57.29161981,164.0879808,171.9703791,TRUE,0.5,0.509169075
3391,1.944179269,103.8877813,142.9692012,170.4559394,23.07245827,47.69951313,77.19616764,176.1107088,123.3737416,TRUE,0.5,0.642608366
3392,2.966862773,174.6658323,33.84277151,78.37824643,88.13551919,158.198875,67.73011379,97.02684259,91.69451647,TRUE,0.5,0.27643856
3393,2.719290039,74.23144763,50.2292644,30.84389827,78.4183875,5.76115846,162.903836,0.780708497,23.44170902,TRUE,0.5,0.386341694
3394,2.651134775,163.5321856,119.2605304,58.28107743,20.46832171,77.79076019,96.8695476,159.6740091,87.34207144,TRUE,0.5,0.493416491
3395,2.4528432,35.5464849,2.450272747,33.64962563,179.1298667,142.7559297,19.5634369,19.81327382,149.1282924,TRUE,0.5,0.383966453
3396,1.898073137,121.4073747,95.91061147,21.25751443,10.95781583,26.48399514,146.6171766,151.1381128,93.56716405,TRUE,0.5,0.385887574
3397,1.769360792,52.83625616,179.9319813,90.07457599,59.37349791,21.19454637,154.7982589,75.81087033,117.3519047,TRUE,0.5,0.360949233
3398,1.937248317,49.34062206,179.4619603,63.63032326,40.37677856,11.06100265,123.0827425,172.6485881,82.45466362,TRUE,0.5,0.288078401
3399,1.958613538,39.85253067,82.01036867,44.60224604,95.51791162,114.1119745,65.09162253,54.50214749,111.981061,TRUE,0.5,0.686119047
3400,2.268637268,59.80863936,127.0984671,55.9970194,60.16516493,110.1070878,87.66379921,105.6603142,153.3129887,TRUE,0.5,0.744907546
3401,2.568137844,33.84511669,92.60711659,61.64903477,128.0713464,39.73397705,115.6321585,149.638227,89.56264987,TRUE,0.5,0.721584611
3402,1.303020738,21.90059784,128.8490963,71.81519513,144.7909601,51.15561025,165.4241357,34.03229899,26.84583858,TRUE,0.5,0.281449582
3403,1.526546371,118.1939162,80.09301874,82.31867314,155.9365578,108.036856,170.0245178,84.71258141,57.40074199,TRUE,0.5,0.589187872
3404,2.831446267,14.05833878,101.1811689,121.5682527,177.6528571,67.56181862,46.66658549,111.9894604,107.413248,TRUE,0.5,0.741387785
3405,2.683041731,149.1645034,80.30617563,98.02296643,92.52336677,142.287473,152.6659798,125.6038952,90.39401131,TRUE,0.5,0.337031825
3406,1.440669898,179.8000583,106.7601027,73.58670266,21.87149129,178.6141646,110.3468139,12.36183485,104.3269255,TRUE,0.5,0.706366078
3407,1.059325081,32.12405937,64.25964474,43.39588506,13.11024426,127.0616726,100.862202,66.4235197,177.9374778,TRUE,0.5,0.357436699
3408,1.08275627,108.4088602,9.046123897,176.1016142,84.70856525,45.05247176,0.474621381,144.435023,15.25027858,TRUE,0.5,0.286988695
3409,2.120014441,171.4705753,141.9819249,123.7738584,124.8414299,15.35944074,163.1137524,133.6722716,158.6737313,TRUE,0.5,0.424690584
3410,2.004406059,69.22930024,168.495804,68.58774285,125.6486382,166.5167827,142.7599153,7.457366575,171.8097124,TRUE,0.5,0.712842856
3411,2.266572664,67.43182502,11.08026721,6.333434219,76.07912751,144.9296772,73.31320937,18.51169796,5.48790958,TRUE,0.5,0.440874439
3412,1.125335351,35.67368155,129.5336441,135.285763,165.8283268,29.35181003,54.17386237,79.81646315,98.48948112,TRUE,0.5,0.684585284
3413,1.397610515,125.2260496,53.2621168,159.9166948,136.5070626,3.733215974,70.21674413,6.080028892,88.78862018,TRUE,0.5,0.434205385
3414,2.531658021,150.5776146,153.8497239,107.4092962,15.61834776,18.44585697,85.56737742,69.7849941,76.51505431,TRUE,0.5,0.592524194
3415,1.534325741,60.37780636,147.1789914,103.5904098,115.7305019,88.4618891,176.228984,134.8635895,27.9546986,TRUE,0.5,0.645590993
3416,2.007104778,126.2309516,163.50677,37.00261453,4.686949638,119.965155,127.1480892,14.67996532,11.4529399,TRUE,0.5,0.563272362
3417,1.306961151,25.20661089,22.65906583,103.3993578,133.7545965,159.6577766,7.177467263,13.55956265,173.1442904,TRUE,0.5,0.374867223
3418,2.463815372,66.83570357,41.47701502,167.8936945,94.37431944,8.685751263,49.09176348,107.4775017,170.9168646,TRUE,0.5,0.568048213
3419,1.594956991,68.99329721,95.8531747,79.9487297,110.4525374,20.52187869,138.6685778,144.879736,63.43821109,TRUE,0.5,0.490979803
3420,1.684846524,36.17479252,175.3546203,16.64393152,160.965142,95.99331729,160.3660432,99.79546816,84.88559566,TRUE,0.5,0.301275696
3421,2.370127401,55.77540004,27.74333995,19.09101094,126.4129859,165.0717905,124.9933531,77.52111653,131.179339,TRUE,0.5,0.432204594
3422,1.502575301,12.67533848,102.9253403,96.17913828,118.773181,7.543990146,12.10362529,110.5928874,118.5899139,TRUE,0.5,0.328186466
3423,2.095744303,121.0274182,28.60700837,91.8922283,32.37923598,132.0844821,17.07124055,85.59159099,136.8430831,TRUE,0.5,0.731286546
3424,2.578156268,16.50402732,129.7430634,133.6134656,26.94682437,54.38944946,19.1277219,175.6855749,135.146716,TRUE,0.5,0.447444659
3425,2.996253764,141.9540441,179.398021,153.2950624,146.8490032,35.06774348,137.4499935,48.78491241,11.72975623,TRUE,0.5,0.461535887
3426,1.18987618,70.9034056,4.21077514,163.0727347,171.5863116,11.5127642,140.3248167,133.9727652,139.5315906,TRUE,0.5,0.502329807
3427,1.189262095,102.4797905,58.89292182,75.60294616,6.419759651,161.5066,39.68075894,16.19480572,19.7625292,TRUE,0.5,0.626007162
3428,1.692629553,158.9254655,114.3219973,161.5984869,1.847672195,173.9967314,87.40474511,116.5381836,24.17819728,TRUE,0.5,0.433224355
3429,2.831283393,83.09074571,8.924231431,153.3304398,81.6511483,111.39643,140.3922452,145.5756016,152.6098484,TRUE,0.5,0.638731323
3430,2.046372321,109.4208003,156.3658422,106.6794051,155.0610878,135.1350837,26.69626731,137.6591979,35.2635954,TRUE,0.5,0.477363935
3431,2.227231993,127.8173608,55.56907724,116.8725031,122.2660072,79.96882408,125.1229239,129.9230811,66.45205819,TRUE,0.5,0.306702694
3432,2.528050679,118.6884844,70.59742261,54.15680302,171.1307891,14.02607942,96.0005966,110.0413706,80.18484099,TRUE,0.5,0.314200167
3433,2.441586702,140.0416187,154.1146922,35.73092099,115.7410349,68.91998051,70.97668967,84.82553367,50.7106772,TRUE,0.5,0.637545518
3434,1.271511057,171.3121967,128.7663098,178.2019277,47.72333805,17.84939096,150.7661041,160.4193335,161.0402481,TRUE,0.5,0.635021397
